"id","status","sort","name","slug","featured_image","avatar","images","gallery","description","lat","lng","address","city","state","postcode","country","hours","coupons","deals","rating","tags","twitter","facebook","instagram","tumblr","googleplus","type"
"877","2","0","The Higher Path Collective PRE-ICO","the-higher-path-collective-pre-ico/","http://kushy.net/wp-content/uploads/2016/12/3323451_TheHigherPathStorefront.jpg|http://kushy.net/wp-content/uploads/2016/12/large_10246427_786200488058764_6892498961822045691_n.jpg","http://kushy.net/wp-content/uploads/2016/12/large_10246427_786200488058764_6892498961822045691_n.jpg",NULL,NULL,,"34.1492147","-118.4398425","14080","Los Angeles","CA","91423","US","a:7:{i:1;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:2;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:3;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:4;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:5;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:6;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:0;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}}",NULL,NULL,NULL,NULL,"https://twitter.com/TheHigherPathLA","https://www.facebook.com/TheHigherPathLA","https://instagram.com/thehigherpath/",,,"Medical Marijuana Dispensary"
"878","2","0","SCC dba Universal Collective","scc-dba-universal-collective/","http://kushy.net/wp-content/uploads/2016/12/1273767_IMG_0492__3_.jpg|http://kushy.net/wp-content/uploads/2016/12/large_logoleaf.jpg","http://kushy.net/wp-content/uploads/2016/12/large_logoleaf.jpg",NULL,NULL,,"34.1343516","-118.3602862","3625","Los Angeles","CA","90068","US","a:7:{i:1;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:2;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:3;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:4;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:5;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:6;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:0;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}}",NULL,NULL,NULL,NULL,"https://twitter.com/ucbud","https://www.facebook.com/pages/The-Universal-Collective/937639006276141","http://instagram.com/universalcollectiveig",,,"Medical Marijuana Dispensary"
"879","2","0","Perennial Holistic Wellness Center","perennial-holistic-wellness-center/","http://kushy.net/wp-content/uploads/2016/12/833033_phwc4.jpg|http://kushy.net/wp-content/uploads/2016/12/large_store_front.jpg","http://kushy.net/wp-content/uploads/2016/12/large_store_front.jpg",NULL,NULL,,"34.1418329","-118.3879959","11705","Los Angeles","CA","91604","US","a:7:{i:1;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:2;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:3;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:4;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:5;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:6;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}i:0;a:2:{s:5:""start"";s:8:""10:00 am"";s:3:""end"";s:7:""8:00 pm"";}}",NULL,NULL,NULL,NULL,"http://twitter.com/perennialhwc","https://www.facebook.com/pages/Perennial-Holistic-Wellness-Center/162786807080116?fref=ts","http://instagram.com/perennialHWC",,,"Medical Marijuana Dispensary"
"880","2","0","Presidential Collective","presidential-collective/","http://kushy.net/wp-content/uploads/2016/12/square_smoke_girl.jpg","http://kushy.net/wp-content/uploads/2016/12/square_smoke_girl.jpg",NULL,NULL,,"33.97073","-117.367181","2804","Riverside","CA","92507","US","a:7:{i:0;a:2:{s:5:""start"";s:0:"""";s:3:""end"";s:0:"""";}i:1;a:2:{s:5:""start"";s:0:"""";s:3:""end"";s:0:"""";}i:2;a:2:{s:5:""start"";s:0:"""";s:3:""end"";s:0:"""";}i:3;a:2:{s:5:""start"";s:0:"""";s:3:""end"";s:0:"""";}i:4;a:2:{s:5:""start"";s:0:"""";s:3:""end"";s:0:"""";}i:5;a:2:{s:5:""start"";s:0:"""";s:3:""end"";s:0:"""";}i:6;a:2:{s:5:""start"";s:0:"""";s:3:""end"";s:0:"""";}}",NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"881","2","0","WONDERLAND 30 CAP COLLECTIVE","wonderland-30-cap-collective/","http://kushy.net/wp-content/uploads/2016/12/square_smoke-weed-wonderland-Favim.com-675579.jpg","http://kushy.net/wp-content/uploads/2016/12/square_smoke-weed-wonderland-Favim.com-675579.jpg",NULL,NULL,,"34.1063841","-117.3703189","0","Rialto","CA","92376","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"882","2","0","EC Mega Meds","ec-mega-meds/","http://kushy.net/wp-content/uploads/2016/12/square_missing.png","http://kushy.net/wp-content/uploads/2016/12/square_missing.png",NULL,NULL,,"32.7947122","-116.9734712","905","El Cajon","CA","92020","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"883","2","0","MTR - South LA","mtr-south-la/","http://kushy.net/wp-content/uploads/2016/12/square_mtr.PNG","http://kushy.net/wp-content/uploads/2016/12/square_mtr.PNG",NULL,NULL,,"33.9908434","-118.2562337","5710","Los Angeles","CA","90011","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"884","2","0","CCC Pre-ICO","ccc-pre-ico/","http://kushy.net/wp-content/uploads/2016/12/square_unnamed__7_.jpg","http://kushy.net/wp-content/uploads/2016/12/square_unnamed__7_.jpg",NULL,NULL,,"34.2009945","-118.4258885","13432","Los Angeles","CA","91605","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"885","2","0","BONAFIDE COLLECTIVE - Pre ICO","bonafide-collective-pre-ico/","http://kushy.net/wp-content/uploads/2016/12/square_BONAFIDE_COLLECTIVE_SIGN.jpg","http://kushy.net/wp-content/uploads/2016/12/square_BONAFIDE_COLLECTIVE_SIGN.jpg",NULL,NULL,,"34.2094049","-118.35357","7570","Los Angeles","CA","91352","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"886","2","0","Greener Side Wellness","greener-side-wellness/","http://kushy.net/wp-content/uploads/2016/12/square_photo_1_.PNG","http://kushy.net/wp-content/uploads/2016/12/square_photo_1_.PNG",NULL,NULL,,"32.7611572","-117.0325746","7640","La Mesa","CA","91942","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"887","2","0","Tri City Emerald","tri-city-emerald/","http://kushy.net/wp-content/uploads/2016/12/square_tri-city-emerald-2.jpg","http://kushy.net/wp-content/uploads/2016/12/square_tri-city-emerald-2.jpg",NULL,NULL,,"33.1864557","-117.2837539","1945","Vista","CA","92083","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"888","2","0","OSH","osh/","http://kushy.net/wp-content/uploads/2016/12/square_One_Stop_Healers.jpg","http://kushy.net/wp-content/uploads/2016/12/square_One_Stop_Healers.jpg",NULL,NULL,,"34.3150079","-118.4404127","14064","Los Angeles","CA","91342","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"889","2","0","Kush Kingdom","kush-kingdom/","http://kushy.net/wp-content/uploads/2016/12/square_missing.png","http://kushy.net/wp-content/uploads/2016/12/square_missing.png",NULL,NULL,,"32.7458313","-116.9901822","9612","Spring Valley","CA","91977","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"890","2","0","Chubbys Med House","chubbys-med-house/","http://kushy.net/wp-content/uploads/2016/12/square_chubby_med_house__remake_7__2_.jpg","http://kushy.net/wp-content/uploads/2016/12/square_chubby_med_house__remake_7__2_.jpg",NULL,NULL,,"34.0879649","-117.684982","5505","Montclair","CA","91763","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"891","2","0","The Tree Club ($45 CAP)","the-tree-club-45-cap/","http://kushy.net/wp-content/uploads/2016/12/square_Tree_Club_Logo.png","http://kushy.net/wp-content/uploads/2016/12/square_Tree_Club_Logo.png",NULL,NULL,,"32.6076568","-117.0670732","1277","Chula Vista","CA","91911","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"892","2","0","WhittierHotBox","whittierhotbox-2/","http://kushy.net/wp-content/uploads/2016/12/square_4iboEyj5T.jpeg","http://kushy.net/wp-content/uploads/2016/12/square_4iboEyj5T.jpeg",NULL,NULL,,"33.9174453","-118.0489905","13261","Whittier","CA","90605","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"893","2","0","Melrose Herbal Collective 35 CAP - South LA","melrose-herbal-collective-35-cap-south-la/","http://kushy.net/wp-content/uploads/2016/12/square_Melrose-Sticker.jpg","http://kushy.net/wp-content/uploads/2016/12/square_Melrose-Sticker.jpg",NULL,NULL,,"33.9860423","-118.2596455","859","Los Angeles","CA","90001","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"894","2","0","NACCC","naccc/",,,NULL,NULL,,"33.7897204","-118.3084349","1719","Lomita","CA","90717","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"895","2","0","Tender Greens Patient Group of San Pedro","tender-greens-patient-group-of-san-pedro-2/","http://kushy.net/wp-content/uploads/2016/12/square_TopShelf_630x478.png","http://kushy.net/wp-content/uploads/2016/12/square_TopShelf_630x478.png",NULL,NULL,,"33.7376845","-118.2913613","655","Los Angeles","CA","90731","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"896","2","0","THCSD","thcsd/",,,NULL,NULL,,"32.7777437","-117.1150783","3703","San Diego","CA","92108","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"897","2","0","Happy Leaf Collective","happy-leaf-collective-2/","http://kushy.net/wp-content/uploads/2016/12/square_LOGO1.JPG","http://kushy.net/wp-content/uploads/2016/12/square_LOGO1.JPG",NULL,NULL,,"34.0442797","-118.4323648","2131","Los Angeles","CA","90025","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"898","2","0","THC - The Healing Center","thc-the-healing-center/","http://kushy.net/wp-content/uploads/2016/12/square_THC-Hoodie-Logo.jpg","http://kushy.net/wp-content/uploads/2016/12/square_THC-Hoodie-Logo.jpg",NULL,NULL,,"34.8489664","-114.6108771","1400","Needles","CA","92363","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"899","2","0","UNITED MEDICAL ALLIANCE - Northridge / Reseda / Chatsworth","united-medical-alliance-northridge-reseda-chatsworth/","http://kushy.net/wp-content/uploads/2016/12/square_number-1.jpg","http://kushy.net/wp-content/uploads/2016/12/square_number-1.jpg",NULL,NULL,,"34.1973579","-118.5353165","18446","Los Angeles","CA","91335","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"900","2","0","Gale Green House","gale-green-house/","http://kushy.net/wp-content/uploads/2016/12/square_greenhouse2.jpg","http://kushy.net/wp-content/uploads/2016/12/square_greenhouse2.jpg",NULL,NULL,,"34.0118266","-117.9667073","15608","La Puente","CA","91745","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"901","2","0","Dank of America","dank-of-america/","http://kushy.net/wp-content/uploads/2016/12/square_Dank-of-America-Logo---MAIN.jpg","http://kushy.net/wp-content/uploads/2016/12/square_Dank-of-America-Logo---MAIN.jpg",NULL,NULL,,"32.8960324","-117.1325881","8977","San Diego","CA","92121","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"902","2","0","Southwest Patient Group (Licensed MMCC)","southwest-patient-group-licensed-mmcc/","http://kushy.net/wp-content/uploads/2016/12/square_SPGLOGOICON2.png","http://kushy.net/wp-content/uploads/2016/12/square_SPGLOGOICON2.png",NULL,NULL,,"32.5464208","-117.0333314","658","San Diego","CA","92173","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"903","2","0","Sugar Shack","sugar-shack/","http://kushy.net/wp-content/uploads/2016/12/square_Sugar_Shack_Social_Face.jpg","http://kushy.net/wp-content/uploads/2016/12/square_Sugar_Shack_Social_Face.jpg",NULL,NULL,,"33.1631008","-117.2052009","2530","Vista","CA","92084","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"904","2","0","Jah Healing Caregivers 1 - Big Bear","jah-healing-caregivers-1-big-bear/","http://kushy.net/wp-content/uploads/2016/12/square_LogowLionBackground.jpg","http://kushy.net/wp-content/uploads/2016/12/square_LogowLionBackground.jpg",NULL,NULL,,"34.260123","-116.863202","1020","Big Bear","CA","92314","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"905","2","0","SunGrow Collective & CBD Center - Palm Springs","sungrow-collective-cbd-center-palm-springs/","http://kushy.net/wp-content/uploads/2016/12/square_NEW_LOGO.jpg","http://kushy.net/wp-content/uploads/2016/12/square_NEW_LOGO.jpg",NULL,NULL,,"33.9246645","-116.5017313","17003","Desert Hot Springs","CA","92240","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"906","2","0","Blue Stone Group - Lake Elsinore","blue-stone-group-lake-elsinore/","http://kushy.net/wp-content/uploads/2016/12/square_Bluestone_B_logo.jpg","http://kushy.net/wp-content/uploads/2016/12/square_Bluestone_B_logo.jpg",NULL,NULL,,"33.62469","-117.32241","18925","Lake Elsinore","CA","92530","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"907","2","0","MedMen SV","medmen-sv/",,,NULL,NULL,,"34.228425","-118.373787","8724","Los Angeles","CA","91352","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"908","2","0","The High Church - Temecula","the-high-church-temecula/","http://kushy.net/wp-content/uploads/2016/12/square_THE_HIGH_CHURCH_LOGO_JPG_WHITE.jpg","http://kushy.net/wp-content/uploads/2016/12/square_THE_HIGH_CHURCH_LOGO_JPG_WHITE.jpg",NULL,NULL,,"33.4332455","-117.1398848","47991","Temecula","CA","92592","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"909","2","0","CCI Medical Group - Coachella","cci-medical-group-coachella/","http://kushy.net/wp-content/uploads/2016/12/square_2016-04-19_22.13.06__1_.png","http://kushy.net/wp-content/uploads/2016/12/square_2016-04-19_22.13.06__1_.png",NULL,NULL,,"33.6721379","-116.181185","51800","Coachella","CA","92236","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"910","2","0","THE LAB","the-lab/","http://kushy.net/wp-content/uploads/2016/12/square_FullSizeRender.jpg","http://kushy.net/wp-content/uploads/2016/12/square_FullSizeRender.jpg",NULL,NULL,,"33.93215","-118.279095","11227","Los Angeles","CA","90061","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"911","2","0","ShowGrow Ramona","showgrow-ramona/","http://kushy.net/wp-content/uploads/2016/12/square_logo.jpg","http://kushy.net/wp-content/uploads/2016/12/square_logo.jpg",NULL,NULL,,"33.043337","-116.905479","736","Ramona","CA","92065","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"912","2","0","Mr. Naturals 35 Cap","mr-naturals-35-cap/","http://kushy.net/wp-content/uploads/2016/12/square_FTP.png","http://kushy.net/wp-content/uploads/2016/12/square_FTP.png",NULL,NULL,,,,"0","LA",,,,,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"913","2","0","Dank of America","dank-of-america-2/","http://kushy.net/wp-content/uploads/2016/12/square_IMG_0067.JPG","http://kushy.net/wp-content/uploads/2016/12/square_IMG_0067.JPG",NULL,NULL,,"34.0155309","-118.2012532","1511","Los Angeles","CA","90023","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"914","2","0","Organic Green Treatment Center - Prop D Compliant","organic-green-treatment-center-prop-d-compliant/","http://kushy.net/wp-content/uploads/2016/12/square_sticker2015.jpg","http://kushy.net/wp-content/uploads/2016/12/square_sticker2015.jpg",NULL,NULL,,"34.0216046","-118.3290906","3655","Los Angeles","CA","90018","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"915","2","0","MedMen WeHo","medmen-weho/","http://kushy.net/wp-content/uploads/2016/12/square_large_Untitled-1.jpg","http://kushy.net/wp-content/uploads/2016/12/square_large_Untitled-1.jpg",NULL,NULL,,"34.0779182","-118.3945015","8208","Beverly Hills","CA","90210","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"916","2","0","ECC Ease Compassion Collective","ecc-ease-compassion-collective/","http://kushy.net/wp-content/uploads/2016/12/square_FullSizeRender-2.jpg","http://kushy.net/wp-content/uploads/2016/12/square_FullSizeRender-2.jpg",NULL,NULL,,"33.8600562","-117.8868642","2435","Fullerton","CA","92831","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"917","2","0","5 Gram Eighths","5-gram-eighths/","http://kushy.net/wp-content/uploads/2016/12/square_5G_8TH.jpg","http://kushy.net/wp-content/uploads/2016/12/square_5G_8TH.jpg",NULL,NULL,,"34.1184549","-117.3132985","1041","San Bernardino","CA","92411","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"918","2","0","LAXCC PRE-ICO","laxcc-pre-ico-2/","http://kushy.net/wp-content/uploads/2016/12/square_laxcc_logo.JPG","http://kushy.net/wp-content/uploads/2016/12/square_laxcc_logo.JPG",NULL,NULL,,"33.9619254","-118.4207356","8332","Los Angeles","CA","90045","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"919","2","0","Charlottes Web Cafe","charlottes-web-cafe/","http://kushy.net/wp-content/uploads/2016/12/square_FullSizeRender.jpg","http://kushy.net/wp-content/uploads/2016/12/square_FullSizeRender.jpg",NULL,NULL,,"33.791155","-118.2482891","1215","Los Angeles","CA","90744","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"920","2","0","Harbor Collective","harbor-collective/","http://kushy.net/wp-content/uploads/2016/12/square_Messages_Image_1103620127_.png","http://kushy.net/wp-content/uploads/2016/12/square_Messages_Image_1103620127_.png",NULL,NULL,,"32.6923527","-117.13917","2405","San Diego","CA","92113","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"921","2","0","Movals Members Only","movals-members-only-2/","http://kushy.net/wp-content/uploads/2016/12/square_MVMO_Logo.png","http://kushy.net/wp-content/uploads/2016/12/square_MVMO_Logo.png",NULL,NULL,,"33.9395693","-117.2428003","24050","Moreno Valley","CA","92553","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"922","2","0","Lights Out Wellness","lights-out-wellness/","http://kushy.net/wp-content/uploads/2016/12/square_logo_wht.JPG","http://kushy.net/wp-content/uploads/2016/12/square_logo_wht.JPG",NULL,NULL,,"34.861673","-118.163675","1739","Rosamond","CA","93560","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"923","2","0","LOVE IN IT COOPERATIVE","love-in-it-cooperative/","http://kushy.net/wp-content/uploads/2016/12/square_square_Cherry_Pie.JPG","http://kushy.net/wp-content/uploads/2016/12/square_square_Cherry_Pie.JPG",NULL,NULL,,"39.306069","-123.798795","10464","Mendocino","CA","95460","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"924","2","0","The New VMC - OPEN NOW","the-new-vmc-open-now/","http://kushy.net/wp-content/uploads/2016/12/square_VMC.jpg","http://kushy.net/wp-content/uploads/2016/12/square_VMC.jpg",NULL,NULL,,"34.0300408","-118.3897138","8940","Los Angeles","CA","90034","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"925","2","0","Orange Tree Top","orange-tree-top/","http://kushy.net/wp-content/uploads/2016/12/square_image.jpg","http://kushy.net/wp-content/uploads/2016/12/square_image.jpg",NULL,NULL,,,,"0","Orange",,,,,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"926","2","0","MCC X","mcc-x/","http://kushy.net/wp-content/uploads/2016/12/square_IMG_4205.JPG","http://kushy.net/wp-content/uploads/2016/12/square_IMG_4205.JPG",NULL,NULL,,"33.71221","-117.08525","32990","Winchester","CA","92596","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"927","2","0","The WEED - Wellness Earth Energy Dispensary","the-weed-wellness-earth-energy-dispensary-2/","http://kushy.net/wp-content/uploads/2016/12/square_missing.png","http://kushy.net/wp-content/uploads/2016/12/square_missing.png",NULL,NULL,,"34.1403471","-118.3837512","11557","Los Angeles","CA","91604","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"928","2","0","GREENWOLF LA Pre ICO","greenwolf-la-pre-ico/","http://kushy.net/wp-content/uploads/2016/12/square_Logo_V2_Web.jpg","http://kushy.net/wp-content/uploads/2016/12/square_Logo_V2_Web.jpg",NULL,NULL,,,,"0","Los Angeles",,,,,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"929","2","0","Royal Empire Collective","royal-empire-collective/","http://kushy.net/wp-content/uploads/2016/12/square_royallogo.jpg","http://kushy.net/wp-content/uploads/2016/12/square_royallogo.jpg",NULL,NULL,,"33.977064","-117.522107","6102","Jurupa Valley","CA","91752","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"930","2","0","Harvest Collective","harvest-collective/","http://kushy.net/wp-content/uploads/2016/12/square_square_LBCAlogo.jpg","http://kushy.net/wp-content/uploads/2016/12/square_square_LBCAlogo.jpg",NULL,NULL,,"33.7455883","-116.7141364","54200","Idyllwild-Pine Cove","CA","92549","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"931","2","0","Reefside Health Center","reefside-health-center/","http://kushy.net/wp-content/uploads/2016/12/square_logosmall_Fotor.jpg","http://kushy.net/wp-content/uploads/2016/12/square_logosmall_Fotor.jpg",NULL,NULL,,"36.9892226","-121.9803872","3110","Santa Cruz","CA","95065","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"932","2","0","The Laughing Leaf","the-laughing-leaf/","http://kushy.net/wp-content/uploads/2016/12/square_lamina-pop-art-de-ikea.jpg","http://kushy.net/wp-content/uploads/2016/12/square_lamina-pop-art-de-ikea.jpg",NULL,NULL,,"33.2129955","-117.2290683","1020","Vista","CA","92084","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"933","2","0","G Mile - Hemet","g-mile-hemet/","http://kushy.net/wp-content/uploads/2016/12/square_image1__3_.JPG","http://kushy.net/wp-content/uploads/2016/12/square_image1__3_.JPG",NULL,NULL,,"33.743002","-117.108198","31651","Homeland","CA","92548","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"934","2","0","White Castle","white-castle/","http://kushy.net/wp-content/uploads/2016/12/square_Resized_20161005_191740.jpg","http://kushy.net/wp-content/uploads/2016/12/square_Resized_20161005_191740.jpg",NULL,NULL,,"33.8030764","-117.9481318","10618","Anaheim","CA","92804","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"935","2","0","99 High Tide - Malibu","99-high-tide-malibu/","http://kushy.net/wp-content/uploads/2016/12/square_HIGHTIDE_hiRez_Vector.png","http://kushy.net/wp-content/uploads/2016/12/square_HIGHTIDE_hiRez_Vector.png",NULL,NULL,,"34.0394488","-118.6719611","22775","Malibu","CA","90265","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"936","2","0","Telegraph Health Center","telegraph-health-center/","http://kushy.net/wp-content/uploads/2016/12/square_TelegraphHealthCenter_Logo_10.png","http://kushy.net/wp-content/uploads/2016/12/square_TelegraphHealthCenter_Logo_10.png",NULL,NULL,,"37.8193975","-122.2674718","3003","Oakland","CA","94609","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"937","2","0","Vallejo Holistic Health Center (VHHC)","vallejo-holistic-health-center-vhhc/","http://kushy.net/wp-content/uploads/2016/12/square_pSGibson_vhcc_logoColor.jpg","http://kushy.net/wp-content/uploads/2016/12/square_pSGibson_vhcc_logoColor.jpg",NULL,NULL,,"38.1096869","-122.2533931","539","Vallejo","CA","94590","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"938","2","0","MR NICE GUY","mr-nice-guy-3/","http://kushy.net/wp-content/uploads/2016/12/square_mr_nice_guy.jpeg","http://kushy.net/wp-content/uploads/2016/12/square_mr_nice_guy.jpeg",NULL,NULL,,"34.0376503","-118.2575445","1126","Los Angeles","CA","90015","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"939","2","0","The Clinic","the-clinic/","http://kushy.net/wp-content/uploads/2016/12/square_clinic.jpg","http://kushy.net/wp-content/uploads/2016/12/square_clinic.jpg",NULL,NULL,,"37.9624001","-121.2710887","678","Stockton","CA","95205","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"940","2","0","92 Pullman","92-pullman/","http://kushy.net/wp-content/uploads/2016/12/square_COOKIES_lOGO.jpg","http://kushy.net/wp-content/uploads/2016/12/square_COOKIES_lOGO.jpg",NULL,NULL,,"37.2900049","-121.8496466","92","San Jose","CA","95111","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"941","2","0","Heaven - Fresno","heaven-fresno/","http://kushy.net/wp-content/uploads/2016/12/square_247wealsodeliver.png","http://kushy.net/wp-content/uploads/2016/12/square_247wealsodeliver.png",NULL,NULL,,,,"0","Fresno",,,,,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"942","2","0","The Holistic Center - Modesto","the-holistic-center-modesto/","http://kushy.net/wp-content/uploads/2016/12/square_green.jpg","http://kushy.net/wp-content/uploads/2016/12/square_green.jpg",NULL,NULL,,"37.638608","-120.906109","4819","Modesto","CA","95357","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"943","2","0","1 Stop GG","1-stop-gg-2/","http://kushy.net/wp-content/uploads/2016/12/square_One_Stop_Logo_1200_DPI.jpg","http://kushy.net/wp-content/uploads/2016/12/square_One_Stop_Logo_1200_DPI.jpg",NULL,NULL,,"33.7574191","-117.9547305","14136","Garden Grove","CA","92843","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
"944","2","0","Highlands Health and Wellness","highlands-health-and-wellness/","http://kushy.net/wp-content/uploads/2016/12/square_hhwc_logo.jpg","http://kushy.net/wp-content/uploads/2016/12/square_hhwc_logo.jpg",NULL,NULL,,"38.6608263","-120.9406703","4020","Shingle Springs","CA","95682","US",,NULL,NULL,NULL,NULL,,,,,,"Medical Marijuana Dispensary"
